ID,County,Locality,Lat,Lon,Elev,Trap,StartDay,StartMonth,StartYear,EndDay,EndMonth,EndYear,Sex,Observer/Collector,Family,Genus,Species
PHPP17-720,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Apidae,Bombus,rufocinctus
PHPP17-721,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Apidae,Bombus,rufocinctus
PHPP17-722,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Megachilidae,Megachile,perihirta
PHPP17-723,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Megachilidae,Megachile,inermis
PHPP17-724,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Apidae,Bombus,rufocinctus
PHPP17-725,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Apidae,Bombus,huntii
PHPP17-726,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Apidae,Bombus,rufocinctus
PHPP17-727,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Apidae,Bombus,rufocinctus
PHPP17-728,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,male,M. P. Gavin,Apidae,Bombus,rufocinctus
PHPP17-729,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Apidae,Melissodes,illata
PHPP17-73,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,15,vii,2017,16,vii,2017,female,M. P. Gavin,Halictidae,Halictus,confusus
PHPP17-730,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Megachilidae,Megachile,perihirta
PHPP17-731,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Apidae,Bombus,rufocinctus
PHPP17-732,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Apidae,Bombus,rufocinctus
PHPP17-733,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Apidae,Bombus,rufocinctus
PHPP17-734,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,male,M. P. Gavin,Megachilidae,Megachile,perihirta
PHPP17-735,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Apidae,Bombus,huntii
PHPP17-736,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Megachilidae,Megachile,perihirta
PHPP17-737,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Megachilidae,Megachile,frigida
PHPP17-738,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Megachilidae,Coelioxys,rufitarsis
PHPP17-739,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Megachilidae,Coelioxys,rufitarsis
PHPP17-74,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,15,vii,2017,16,vii,2017,female,M. P. Gavin,Halictidae,Halictus,confusus
PHPP17-740,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Megachilidae,Coelioxys,rufitarsis
PHPP17-741,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Halictidae,Halictus,rubicundus
PHPP17-742,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,male,M. P. Gavin,Apidae,Melissodes,illata
PHPP17-743,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Megachilidae,Megachile,frigida
PHPP17-744,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Halictidae,Lasioglossum,leucozonium
PHPP17-745,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Halictidae,Lasioglossum,leucozonium
PHPP17-746,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Andrenidae,Andrena,hirticincta
PHPP17-747,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Apidae,Melissodes,illata
PHPP17-748,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Apidae,Melissodes,confusus
PHPP17-749,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Apidae,Bombus,rufocinctus
PHPP17-75,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,15,vii,2017,16,vii,2017,female,M. P. Gavin,Halictidae,Halictus,confusus
PHPP17-750,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Apidae,Melissodes,confusus
PHPP17-751,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Megachilidae,Megachile,frigida
PHPP17-752,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Apidae,Melissodes,confusus
PHPP17-753,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Halictidae,Lasioglossum,leucozonium
PHPP17-754,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Apidae,Melissodes,confusus
PHPP17-755,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Halictidae,Agapostemon,texanus
PHPP17-756,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Colletidae,Colletes,aberrans
PHPP17-757,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Halictidae,Lasioglossum,zonulum
PHPP17-758,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Apidae,Melissodes,confusus
PHPP17-759,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Apidae,Melissodes,confusus
PHPP17-76,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,15,vii,2017,16,vii,2017,female,M. P. Gavin,Halictidae,Halictus,confusus
PHPP17-760,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Halictidae,Agapostemon,texanus
PHPP17-761,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Megachilidae,Megachile,frigida
PHPP17-762,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Apidae,Melissodes,confusus
PHPP17-763,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Halictidae,Lasioglossum,leucozonium
PHPP17-764,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,male,M. P. Gavin,Halictidae,Halictus,rubicundus
PHPP17-765,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,male,M. P. Gavin,Halictidae,Halictus,rubicundus
PHPP17-766,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Halictidae,Halictus,rubicundus
PHPP17-767,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Halictidae,Lasioglossum,leucozonium
PHPP17-769,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,male,M. P. Gavin,Halictidae,Halictus,rubicundus
PHPP17-77,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,15,vii,2017,16,vii,2017,female,M. P. Gavin,Halictidae,Halictus,confusus
PHPP17-771,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Halictidae,Lasioglossum,leucozonium
PHPP17-772,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Halictidae,Lasioglossum,zonulum
PHPP17-773,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Colletidae,Colletes,fulgidus
PHPP17-774,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Halictidae,Lasioglossum,leucozonium
PHPP17-775,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Colletidae,Colletes,phaceliae
PHPP17-776,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Halictidae,Lasioglossum,leucozonium
PHPP17-777,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Halictidae,Lasioglossum,leucozonium
PHPP17-778,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Halictidae,Lasioglossum,leucozonium
PHPP17-779,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Halictidae,Lasioglossum,leucozonium
PHPP17-78,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,15,vii,2017,16,vii,2017,female,M. P. Gavin,Halictidae,Halictus,confusus
PHPP17-780,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Colletidae,Colletes,fulgidus
PHPP17-781,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Halictidae,Lasioglossum,leucozonium
PHPP17-782,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,male,M. P. Gavin,Halictidae,Agapostemon,texanus
PHPP17-784,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Halictidae,Halictus,confusus
PHPP17-785,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,male,M. P. Gavin,Halictidae,Lasioglossum,mellipes
PHPP17-786,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,male,M. P. Gavin,Halictidae,Lasioglossum,zonulum
PHPP17-789,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Halictidae,Halictus,confusus
PHPP17-792,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,male,M. P. Gavin,Halictidae,Lasioglossum,zonulum
PHPP17-794,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Andrenidae,Pseudopanurgus,sp. 1
PHPP17-795,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Andrenidae,Pseudopanurgus,sp. 2
PHPP17-796,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Halictidae,Halictus,confusus
PHPP17-797,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,male,M. P. Gavin,Halictidae,Halictus,rubicundus
PHPP17-798,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,male,M. P. Gavin,Halictidae,Halictus,confusus
PHPP17-8,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,15,vii,2017,16,vii,2017,male,M. P. Gavin,Halictidae,Halictus,confusus
PHPP17-80,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,15,vii,2017,16,vii,2017,female,M. P. Gavin,Andrenidae,Andrena,canadensis
PHPP17-800,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Colletidae,Hylaeus,
PHPP17-802,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,male,M. P. Gavin,Halictidae,Halictus,confusus
PHPP17-803,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,male,M. P. Gavin,Halictidae,Halictus,confusus
PHPP17-804,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,male,M. P. Gavin,Halictidae,Halictus,confusus
PHPP17-805,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Halictidae,Lasioglossum,
PHPP17-806,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,male,M. P. Gavin,Halictidae,Halictus,confusus
PHPP17-807,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,male,M. P. Gavin,Halictidae,Lasioglossum,leucozonium
PHPP17-808,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,male,M. P. Gavin,Halictidae,Halictus,confusus
PHPP17-809,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,male,M. P. Gavin,Halictidae,Lasioglossum,leucozonium
PHPP17-81,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,15,vii,2017,16,vii,2017,female,M. P. Gavin,Halictidae,Halictus,confusus
PHPP17-810,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Halictidae,Halictus,confusus
PHPP17-811,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Halictidae,Lasioglossum,
PHPP17-812,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,male,M. P. Gavin,Halictidae,Halictus,confusus
PHPP17-813,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,male,M. P. Gavin,Halictidae,Halictus,confusus
PHPP17-814,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Halictidae,Lasioglossum,
PHPP17-815,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,male,M. P. Gavin,Halictidae,Halictus,confusus
PHPP17-816,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Halictidae,Halictus,confusus
PHPP17-817,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,male,M. P. Gavin,Halictidae,Halictus,confusus
PHPP17-818,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,male,M. P. Gavin,Halictidae,Lasioglossum,leucozonium
PHPP17-82,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,15,vii,2017,16,vii,2017,female,M. P. Gavin,Halictidae,Halictus,confusus
PHPP17-820,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,male,M. P. Gavin,Halictidae,Halictus,confusus
PHPP17-821,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,male,M. P. Gavin,Halictidae,Halictus,confusus
PHPP17-822,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,male,M. P. Gavin,Halictidae,Halictus,confusus
PHPP17-823,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,male,M. P. Gavin,Halictidae,Halictus,confusus
PHPP17-824,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Andrenidae,Pseudopanurgus,sp. 2
PHPP17-826,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Apidae,Bombus,huntii
PHPP17-827,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Apidae,Bombus,huntii
PHPP17-828,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Apidae,Bombus,rufocinctus
PHPP17-829,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Apidae,Bombus,rufocinctus
PHPP17-83,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,15,vii,2017,16,vii,2017,female,M. P. Gavin,Halictidae,Halictus,confusus
PHPP17-830,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Apidae,Bombus,rufocinctus
PHPP17-831,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Apidae,Bombus,rufocinctus
PHPP17-832,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Apidae,Bombus,rufocinctus
PHPP17-833,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Apidae,Bombus,rufocinctus
PHPP17-834,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Apidae,Bombus,rufocinctus
PHPP17-835,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Apidae,Bombus,rufocinctus
PHPP17-836,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Apidae,Bombus,rufocinctus
PHPP17-837,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,male,M. P. Gavin,Apidae,Bombus,rufocinctus
PHPP17-838,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,male,M. P. Gavin,Apidae,Bombus,huntii
PHPP17-839,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Apidae,Bombus,cryptarum
PHPP17-84,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,15,vii,2017,16,vii,2017,female,M. P. Gavin,Halictidae,Halictus,confusus
PHPP17-840,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,male,M. P. Gavin,Apidae,Bombus,rufocinctus
PHPP17-841,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,male,M. P. Gavin,Apidae,Bombus,rufocinctus
PHPP17-842,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,male,M. P. Gavin,Apidae,Bombus,rufocinctus
PHPP17-843,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,male,M. P. Gavin,Apidae,Bombus,rufocinctus
PHPP17-844,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Apidae,Bombus,huntii
PHPP17-845,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Apidae,Melissodes,illata
PHPP17-846,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,male,M. P. Gavin,Apidae,Bombus,rufocinctus
PHPP17-847,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Apidae,Bombus,rufocinctus
PHPP17-848,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Apidae,Bombus,huntii
PHPP17-849,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,male,M. P. Gavin,Apidae,Bombus,rufocinctus
PHPP17-850,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,male,M. P. Gavin,Apidae,Bombus,huntii
PHPP17-851,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Apidae,Bombus,rufocinctus
PHPP17-852,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Apidae,Bombus,rufocinctus
PHPP17-853,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Apidae,Bombus,huntii
PHPP17-854,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Apidae,Bombus,huntii
PHPP17-855,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Megachilidae,Megachile,inermis
PHPP17-856,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Apidae,Bombus,huntii
PHPP17-857,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,male,M. P. Gavin,Apidae,Bombus,rufocinctus
PHPP17-858,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Apidae,Bombus,huntii
PHPP17-859,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,male,M. P. Gavin,Apidae,Bombus,huntii
PHPP17-86,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,15,vii,2017,16,vii,2017,female,M. P. Gavin,Halictidae,Halictus,confusus
PHPP17-860,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,male,M. P. Gavin,Apidae,Bombus,rufocinctus
PHPP17-861,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,male,M. P. Gavin,Apidae,Bombus,huntii
PHPP17-862,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Apidae,Bombus,huntii
PHPP17-863,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,male,M. P. Gavin,Apidae,Bombus,rufocinctus
PHPP17-864,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,male,M. P. Gavin,Apidae,Bombus,rufocinctus
PHPP17-865,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Apidae,Bombus,huntii
PHPP17-866,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,18,viii,2017,19,viii,2017,female,M. P. Gavin,Apidae,Bombus,huntii
