Specimen_ID,County,Locality,Lat,Lon,Elev,StartDay,StartMonth,StartYear,EndDay,EndMonth,EndYear,Method,Collector,FlowerSpp,Family,Genus,Species,Sex,Caste
CPP-1349,City of Calgary,Nose Hill Park,51.10876,-114.08621,1140,9,vii,2020,9,vii,2020,sweep net,M.Seal,Dasiphora fruticosa,,,,,
CPP-1350,City of Calgary,Nose Hill Park,51.10823,-114.09081,1180,9,viii,2020,9,viii,2020,sweep net,M.Seal,Heterotheca villosa,,,,,
CPP-1351,City of Calgary,Nose Hill Park,51.10823,-114.09081,1180,9,viii,2020,9,viii,2020,sweep net,M.Seal,Heterotheca villosa,,,,,
CPP-1352,City of Calgary,Nose Hill Park,51.10823,-114.09081,1180,9,viii,2020,9,viii,2020,sweep net,M.Seal,Heterotheca villosa,Megachilidae,Megachile,perihirta,male,
CPP-1353,City of Calgary,Hillhurst,51.05972,-114.09051,1060,9,viii,2020,9,viii,2020,sweep net,M.Seal,Aster sp.,Apidae,Melissodes,confusus,female,
CPP-1354,City of Calgary,Hillhurst,51.05972,-114.09051,1060,9,viii,2020,9,viii,2020,sweep net,M.Seal,Aster sp.,Apidae,Bombus,rufocinctus,male,drone
CPP-1355,City of Calgary,Hillhurst,51.05972,-114.09051,1060,9,viii,2020,9,viii,2020,sweep net,M.Seal,Aster sp.,,,,,
CPP-1356,City of Calgary,Hillhurst,51.05972,-114.09051,1060,9,viii,2020,9,viii,2020,sweep net,M.Seal,Aster sp.,,,,,
CPP-1357,City of Calgary,Hillhurst,51.05972,-114.09051,1060,12,viii,2020,12,viii,2020,sweep net,M.Seal,Aster sp.,,,,,
CPP-1358,City of Calgary,Nose Hill Park,51.10846,-114.09081,1190,12,viii,2020,12,viii,2020,sweep net,M.Seal,Oenothera suffrutescens,,,,,
CPP-1359,City of Calgary,Nose Hill Park,51.10851,-114.09407,1210,12,viii,2020,12,viii,2020,sweep net,M.Seal,Gaillardia aristata,Megachilidae,Megachile,latimanus,male,
CPP-1360,City of Calgary,Nose Hill Park,51.10819,-114.08538,1140,12,viii,2020,12,viii,2020,sweep net,M.Seal,Monarda fistulosa,,,,,
CPP-1361,City of Calgary,Nose Hill Park,51.10819,-114.08538,1140,12,viii,2020,12,viii,2020,sweep net,M.Seal,Monarda fistulosa,,,,,
CPP-1362,City of Calgary,Nose Hill Park,51.10819,-114.08538,1140,12,viii,2020,12,viii,2020,sweep net,M.Seal,Monarda fistulosa,,,,,
CPP-1363,City of Calgary,Nose Hill Park,51.10541,-114.0977,1200,12,viii,2020,12,viii,2020,sweep net,M.Seal,Aster sp.,,,,,
CPP-1364,City of Calgary,Nose Hill Park,51.10848,-114.09117,1190,12,viii,2020,12,viii,2020,sweep net,M.Seal,Erigeron caespitosus,Halictidae,Lasioglossum,Dialictus sp. 5,male,
CPP-1365,City of Calgary,Nose Hill Park,51.10848,-114.09117,1190,12,viii,2020,12,viii,2020,sweep net,M.Seal,Erigeron caespitosus,,,,,
CPP-1366,City of Calgary,Bee Boulevard,50.92962,-114.05089,1040,12,viii,2020,12,viii,2020,sweep net,M.Seal,Heterotheca villosa,Halictidae,Agapostemon,texanus,male,
CPP-1367,City of Calgary,Nose Hill Park,51.10652,-114.0969,1210,12,ix,2020,12,ix,2020,sweep net,M.Seal,Grindelia squarrosa,Halictidae,Halictus,confusus,male,
CPP-1368,City of Calgary,Nose Hill Park,51.12571,-114.1276,1225,12,ix,2020,12,ix,2020,sweep net,M.Seal,Gaillardia aristata,Megachilidae,Megachile,inermis,female,
CPP-1369,City of Calgary,Nose Hill Park,51.12873,-114.11544,1200,12,ix,2020,12,ix,2020,sweep net,M.Seal,Heterotheca villosa,,,,,
CPP-1370,City of Calgary,Bee Boulevard,50.92972,-114.05081,1040,12,ix,2020,12,ix,2020,sweep net,M.Seal,Heterotheca villosa,Halictidae,Lasioglossum,Dialictus sp. 3,male,
CPP-1371,City of Calgary,12 Mile Coulee,51.1121,-114.23207,1140,12,ix,2020,12,ix,2020,sweep net,M.Seal,Gaillardia aristata,Apidae,Bombus,bifarius,male,drone
CPP-1372,City of Calgary,12 Mile Coulee,51.1121,-114.23207,1140,14,ix,2020,14,ix,2020,sweep net,M.Seal,Gaillardia aristata,,,,,
CPP-1373,City of Calgary,Nose Hill Park,51.0992034,-114.112965,1184,14,vii,2020,14,vii,2020,sweep net,M.Johnson,Dasiphora fruticosa,Apidae,Bombus,rufocinctus,female,worker
CPP-1374,City of Calgary,Nose Hill Park,51.0992034,-114.112965,1184,14,vii,2020,14,vii,2020,sweep net,M.Johnson,Dasiphora fruticosa,Apidae,Bombus,cryptarum,female,worker
CPP-1375,City of Calgary,Nose Hill Park,51.099542,-114.112965,1184,14,vii,2020,14,vii,2020,sweep net,M.Johnson,Rosa arkansana,Apidae,Bombus,rufocinctus,female,queen
CPP-1376,City of Calgary,Bowmont Park,51.08613,-114.17127,1038,14,vii,2020,14,vii,2020,sweep net,M.Johnson,Solidago gigantea,,,,,
CPP-1377,City of Calgary,Bowmont Park,51.0863336,-114.171392,1038,14,vii,2020,14,vii,2020,sweep net,M.Johnson,Monarda fistulosa,Apidae,Bombus,perplexus,female,queen
CPP-1378,City of Calgary,Bowmont Park,51.0911296,-114.180624,1040,14,vii,2020,14,vii,2020,sweep net,M.Johnson,Dasiphora fruticosa,,,,,
CPP-1379,City of Calgary,Bow River Pathway,51.04792,-114.10791,1030,14,viii,2020,14,viii,2020,sweep net,M.Johnson,Chamaenerion angustifolium,,,,,
CPP-1380,City of Calgary,Bow River Pathway,51.04792,-114.10791,1030,14,viii,2020,14,viii,2020,sweep net,M.Johnson,Chamaenerion angustifolium,Megachilidae,Megachile,rotundata,female,
CPP-1381,City of Calgary,Beaver Dam Flats,50.999,-114.024,1023,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Helianthus petiolaris,,,,,
CPP-1382,City of Calgary,Beaver Dam Flats,50.999,-114.024,1023,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Helianthus petiolaris,,,,,
CPP-1383,City of Calgary,Beaver Dam Flats,50.999,-114.024,1023,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Helianthus petiolaris,,,,,
CPP-1384,City of Calgary,Beaver Dam Flats,50.999,-114.024,1023,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Helianthus petiolaris,,,,,
CPP-1385,City of Calgary,Beaver Dam Flats,50.9984,-114.024,1025,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Dasiphora fruticosa,,,,,
CPP-1386,City of Calgary,Beaver Dam Flats,50.9984,-114.024,1025,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Dasiphora fruticosa,,,,,
CPP-1387,City of Calgary,Beaver Dam Flats,50.9984,-114.024,1025,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Dasiphora fruticosa,,,,,
CPP-1388,City of Calgary,Beaver Dam Flats,50.9984,-114.024,1025,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Dasiphora fruticosa,,,,,
CPP-1389,City of Calgary,Beaver Dam Flats,50.9984,-114.024,1025,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Dasiphora fruticosa,,,,,
CPP-1390,City of Calgary,Beaver Dam Flats,50.9984,-114.024,1025,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Dasiphora fruticosa,,,,,
CPP-1391,City of Calgary,Beaver Dam Flats,50.9984,-114.024,1025,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Dasiphora fruticosa,,,,,
CPP-1392,City of Calgary,Beaver Dam Flats,50.9984,-114.024,1025,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Dasiphora fruticosa,,,,,
CPP-1393,City of Calgary,Beaver Dam Flats,50.9984,-114.024,1025,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Dasiphora fruticosa,,,,,
CPP-1394,City of Calgary,Beaver Dam Flats,50.9984,-114.024,1025,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Dasiphora fruticosa,,,,,
CPP-1395,City of Calgary,Beaver Dam Flats,50.9984,-114.024,1025,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Dasiphora fruticosa,,,,,
CPP-1396,City of Calgary,Beaver Dam Flats,50.9984,-114.024,1025,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Dasiphora fruticosa,,,,,
CPP-1397,City of Calgary,Beaver Dam Flats,50.9984,-114.024,1025,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Dasiphora fruticosa,,,,,
CPP-1398,City of Calgary,Beaver Dam Flats,50.9984,-114.024,1025,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Dasiphora fruticosa,,,,,
CPP-1399,City of Calgary,Beaver Dam Flats,50.9984,-114.024,1025,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Dasiphora fruticosa,,,,,
CPP-1400,City of Calgary,Beaver Dam Flats,50.9984,-114.024,1025,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Dasiphora fruticosa,Andrenidae,Andrena,Trachandrena sp. 2,female,
CPP-1401,City of Calgary,Beaver Dam Flats,50.9984,-114.024,1025,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Dasiphora fruticosa,Andrenidae,Andrena,sp. 2,female,
CPP-1402,City of Calgary,Beaver Dam Flats,50.9984,-114.024,1025,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Dasiphora fruticosa,,,,,
CPP-1403,City of Calgary,Beaver Dam Flats,50.9984,-114.024,1025,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Dasiphora fruticosa,,,,,
CPP-1404,City of Calgary,Beaver Dam Flats,50.9977,-114.024,1029,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Aster sp.,Apidae,Bombus,ternarius,male,drone
CPP-1405,City of Calgary,Beaver Dam Flats,50.9977,-114.024,1029,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Aster sp.,Apidae,Bombus,centralis,male,drone
CPP-1406,City of Calgary,Beaver Dam Flats,50.9977,-114.024,1029,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Aster sp.,Apidae,Anthophora,terminalis,female,
CPP-1407,City of Calgary,Beaver Dam Flats,50.9977,-114.024,1029,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Aster sp.,,,,,
CPP-1408,City of Calgary,Beaver Dam Flats,50.9977,-114.024,1029,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Aster sp.,,,,,
CPP-1409,City of Calgary,Beaver Dam Flats,50.9974,-114.022,1026,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1410,City of Calgary,Beaver Dam Flats,50.9974,-114.022,1026,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,Apidae,Bombus,ternarius,female,worker
CPP-1411,City of Calgary,Beaver Dam Flats,50.9974,-114.022,1026,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1412,City of Calgary,Beaver Dam Flats,50.9974,-114.022,1026,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1413,City of Calgary,Beaver Dam Flats,50.9974,-114.022,1026,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,Halictidae,Lasioglossum,Dialictus sp. 4,male,
CPP-1414,City of Calgary,Beaver Dam Flats,50.9974,-114.022,1026,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1415,City of Calgary,Beaver Dam Flats,50.9974,-114.022,1026,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1416,City of Calgary,Beaver Dam Flats,50.9974,-114.022,1026,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1417,City of Calgary,Beaver Dam Flats,50.9974,-114.022,1026,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1418,City of Calgary,Beaver Dam Flats,50.9977,-114.025,1025,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Aster sp.,Apidae,Bombus,rufocinctus,male,drone
CPP-1419,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1420,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1421,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1422,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1423,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1424,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1425,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1426,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1427,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1428,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1429,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1430,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1431,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1432,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,14,viii,2020,14,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1433,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1434,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1435,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1436,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1437,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1438,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1439,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1440,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1441,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1442,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1443,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1444,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1445,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1446,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1447,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1448,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1449,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1450,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1451,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1452,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1453,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1454,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1455,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1456,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1457,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1458,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1459,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1460,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1461,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1462,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1463,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1464,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1465,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1466,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1467,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1468,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1469,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1470,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1471,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1472,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1473,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1474,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1475,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1476,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1477,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1478,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1479,City of Calgary,Beaver Dam Flats,50.997,-114.023,1025,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1480,City of Calgary,Beaver Dam Flats,50.999,-114.022,1050,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Aster sp.,,,,,
CPP-1481,City of Calgary,Beaver Dam Flats,50.999,-114.022,1050,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Aster sp.,,,,,
CPP-1482,City of Calgary,Beaver Dam Flats,50.999,-114.022,1050,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Aster sp.,Apidae,Bombus,rufocinctus,female,worker
CPP-1483,City of Calgary,Beaver Dam Flats,50.999,-114.022,1050,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Aster sp.,Megachilidae,Megachile,relativa,female,
CPP-1484,City of Calgary,Beaver Dam Flats,50.999,-114.022,1050,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Aster sp.,Apidae,Bombus,rufocinctus,female,worker
CPP-1485,City of Calgary,Beaver Dam Flats,50.999,-114.022,1050,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Aster sp.,Apidae,Bombus,rufocinctus,male,drone
CPP-1486,City of Calgary,Beaver Dam Flats,50.999,-114.022,1050,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Aster sp.,,,,,
CPP-1487,City of Calgary,Beaver Dam Flats,50.9992,-114.023,1034,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,Apidae,Bombus,bohemicus,male,drone
CPP-1488,City of Calgary,Beaver Dam Flats,50.9992,-114.023,1034,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,Apidae,Bombus,rufocinctus,male,drone
CPP-1489,City of Calgary,Beaver Dam Flats,50.9992,-114.023,1034,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,Apidae,Bombus,rufocinctus,male,drone
CPP-1490,City of Calgary,Beaver Dam Flats,50.9992,-114.023,1034,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,Apidae,Bombus,huntii,male,drone
CPP-1491,City of Calgary,Beaver Dam Flats,50.9992,-114.023,1034,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,Apidae,Bombus,insularis,male,drone
CPP-1492,City of Calgary,Beaver Dam Flats,50.9992,-114.023,1034,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,Apidae,Bombus,rufocinctus,female,worker
CPP-1493,City of Calgary,Beaver Dam Flats,50.9992,-114.023,1034,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1494,City of Calgary,Beaver Dam Flats,50.9992,-114.023,1034,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1495,City of Calgary,Beaver Dam Flats,50.9992,-114.023,1034,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1496,City of Calgary,Beaver Dam Flats,50.9992,-114.023,1034,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,Halictidae,Sphecodes,sp. 2,male,
CPP-1497,City of Calgary,Beaver Dam Flats,50.9992,-114.023,1034,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,Halictidae,Lasioglossum,Dialictus sp. 6,male,
CPP-1498,City of Calgary,Beaver Dam Flats,50.9992,-114.023,1034,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,Halictidae,Sphecodes,sp. 2,male,
CPP-1499,City of Calgary,Beaver Dam Flats,50.9992,-114.023,1034,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1500,City of Calgary,Beaver Dam Flats,50.9992,-114.023,1034,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,Halictidae,Sphecodes,sp. 2,male,
CPP-1501,City of Calgary,Beaver Dam Flats,50.9992,-114.023,1034,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,Halictidae,Sphecodes,sp. 2,male,
CPP-1502,City of Calgary,Beaver Dam Flats,50.9992,-114.023,1034,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,Halictidae,Sphecodes,sp. 3,female,
CPP-1503,City of Calgary,Beaver Dam Flats,50.9992,-114.023,1034,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1504,City of Calgary,Beaver Dam Flats,50.9992,-114.023,1034,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,Halictidae,Lasioglossum,Dialictus sp. 9,female,
CPP-1505,City of Calgary,Beaver Dam Flats,50.9992,-114.023,1034,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1506,City of Calgary,Beaver Dam Flats,50.9992,-114.023,1034,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,Halictidae,Lasioglossum,Dialictus sp. 2,male,
CPP-1507,City of Calgary,Beaver Dam Flats,50.9992,-114.023,1034,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,Halictidae,Sphecodes,sp. 1,male,
CPP-1508,City of Calgary,Beaver Dam Flats,50.9992,-114.023,1034,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1509,City of Calgary,Beaver Dam Flats,50.9992,-114.023,1034,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
CPP-1510,City of Calgary,Beaver Dam Flats,50.9992,-114.023,1034,15,viii,2020,15,viii,2020,Sweep Net,S.Vermaak,Solidago sp.,,,,,
